id,type,name,year,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,avg_rating,bay_rating,owners,traders,wanters,wishers,total_comments,total_weights,complexity,categories,mechanics 
155695,boardgame,Age of War,2014,2,6,30,15,30,14,5958,6.44094,6.21506,8898,202,108,713,1364,231,1.1082,"['Dice', 'Medieval']","['Dice Rolling', 'Push Your Luck', 'Set Collection', 'Take That']"
624,boardgame,Quoridor,1997,2,4,15,15,15,8,5940,6.67984,6.40694,8426,334,136,825,1439,382,1.8927,"['Abstract Strategy', 'Maze']","['Grid Movement', 'Square Grid']"
234487,boardgame,Altiplano,2017,2,5,120,60,120,12,5929,7.5487,7.11644,8165,147,456,2128,1051,193,3.3316,['Economic'],"['Action Points', 'Contracts', 'Deck, Bag, and Pool Building', 'Variable Player Powers']"
205398,boardgame,Citadels,2016,2,8,60,30,60,10,5918,7.33372,6.89983,11341,180,165,1687,873,105,1.9429,"['Bluffing', 'Card Game', 'City Building', 'Fantasy', 'Medieval']","['Action Drafting', 'Card Drafting', 'Income', 'Lose a Turn', 'Set Collection', 'Turn Order: Role Order', 'Variable Player Powers']"
29387,boardgame,Zombie Fluxx,2007,2,6,40,10,40,8,5915,6.00258,5.82778,12066,442,25,270,1246,354,1.435,"['Card Game', 'Zombies']","['Hand Management', 'Set Collection', 'Take That']"
125678,boardgame,DC Comics Deck-Building Game,2012,2,5,45,45,45,15,5887,7.03996,6.65245,9410,270,110,725,1235,254,2,"['Card Game', 'Comic Book / Strip']","['Card Drafting', 'Deck, Bag, and Pool Building']"
39953,boardgame,A Game of Thrones: The Card Game,2008,2,4,120,60,120,12,5874,6.86526,6.54701,9897,817,77,481,1355,384,3.2526,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Medieval', 'Negotiation', 'Novel-based']","['Card Drafting', 'Hand Management', 'Simultaneous Action Selection', 'Variable Player Powers']"
246192,boardgame,Gizmos,2018,2,4,50,40,50,14,5874,7.47712,7.06729,8178,105,500,2234,887,118,1.9915,"['Card Game', 'Science Fiction']",['Card Drafting']
140933,boardgame,Blueprints,2013,2,4,30,30,30,14,5852,6.85371,6.57007,7737,242,220,1060,1137,246,1.687,['Dice'],"['Dice Rolling', 'Pattern Building', 'Set Collection']"
38054,boardgame,Snow Tails,2008,2,5,60,45,60,10,5845,6.97726,6.68551,6312,219,369,1501,1546,383,2.047,"['Animals', 'Racing', 'Sports']","['Hand Management', 'Modular Board', 'Player Elimination', 'Race']"
1345,boardgame,Genoa,2001,2,5,120,60,120,12,5827,7.08558,6.74614,7155,375,309,1075,2035,661,3.0862,"['Negotiation', 'Renaissance']","['Auction/Bidding', 'Dice Rolling', 'Grid Movement', 'Negotiation', 'Pick-up and Deliver', 'Set Collection', 'Trading']"
30539,boardgame,Get Bit!,2007,3,6,20,20,20,7,5803,6.16777,6.01878,10036,243,136,808,1395,275,1.12,"['Animals', 'Bluffing', 'Party Game', 'Pirates', 'Racing']","['Hand Management', 'Player Elimination', 'Simultaneous Action Selection']"
50750,boardgame,Belfort,2011,2,5,120,120,120,12,5768,7.25558,6.89501,6627,259,375,1502,1441,374,3.0508,"['City Building', 'Economic', 'Fantasy']","['Area Majority / Influence', 'Card Drafting', 'Hand Management', 'Ownership', 'Worker Placement', 'Worker Placement, Different Worker Types']"
246784,boardgame,Cryptid,2018,3,5,50,30,50,10,5766,7.54891,7.12596,7926,94,502,2432,919,113,2.2124,['Deduction'],"['Hexagon Grid', 'Modular Board', 'Pattern Recognition']"
218127,boardgameexpansion,Terraforming Mars: Hellas & Elysium,2017,1,5,120,90,120,12,5764,8.38537,7.77035,20261,51,203,1088,986,72,2.9583,"['Economic', 'Environmental', 'Expansion for Base-game', 'Industry / Manufacturing', 'Science Fiction', 'Territory Building']","['Card Drafting', 'Hand Management', 'Tile Placement', 'Variable Player Powers']"
215311,boardgame,Downforce,2017,2,6,40,20,40,10,5746,7.40049,7.00188,8297,114,508,2230,1040,117,1.7607,['Racing'],"['Auction/Bidding', 'Betting and Bluffing', 'Hand Management', 'Moving Multiple Units', 'Race', 'Variable Player Powers']"
269385,boardgame,The Lord of the Rings: Journeys in Middle-earth,2019,1,5,120,60,120,14,5738,8.12087,7.44758,10534,89,612,4085,896,205,2.522,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Novel-based']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers']"
770,boardgame,Loot,1992,2,8,20,20,20,10,5734,6.3001,6.12335,10301,511,70,506,1934,562,1.379,"['Card Game', 'Nautical', 'Pirates']","['Area Majority / Influence', 'Hand Management', 'Team-Based Game']"
10093,boardgame,Axis & Allies,2004,2,5,240,240,240,12,5708,6.70508,6.35477,7421,389,55,314,1480,602,3.211,"['Economic', 'Wargame', 'World War II']","['Area Movement', 'Dice Rolling', 'Team-Based Game']"
2392,boardgame,Mastermind,1971,2,2,20,20,20,8,5707,5.53825,5.49348,8940,188,14,102,1508,407,1.8059,"['Abstract Strategy', 'Deduction']",['Paper-and-Pencil']
44163,boardgame,Power Grid: Factory Manager,2009,2,5,60,60,60,12,5705,6.8626,6.58363,6648,300,161,920,1293,471,2.9958,"['Economic', 'Industry / Manufacturing']","['Auction/Bidding', 'Commodity Speculation']"
146278,boardgame,Tash-Kalar: Arena of Legends,2013,2,4,60,30,60,13,5676,7.19446,6.83756,7540,257,289,1606,1177,268,2.8396,"['Abstract Strategy', 'Card Game', 'Fantasy', 'Fighting']","['Area Majority / Influence', 'Catch the Leader', 'Grid Movement', 'Hand Management', 'Highest-Lowest Scoring', 'Pattern Building', 'Team-Based Game', 'Tile Placement', 'Variable Player Powers']"
161533,boardgame,Lisboa,2017,1,4,120,60,120,12,5666,8.17811,7.59339,8751,84,751,3306,1181,567,4.5573,"['City Building', 'Economic', 'Industry / Manufacturing', 'Political']","['Area Majority / Influence', 'Card Drafting', 'Hand Management', 'Tile Placement']"
180585,boardgameexpansion,T.I.M.E Stories: The Marcy Case,2015,2,4,90,60,90,12,5663,7.62229,7.17589,13796,394,154,530,873,77,2.6104,"['Adventure', 'Expansion for Base-game', 'Mature / Adult', 'Puzzle', 'Science Fiction']","['Cooperative Game', 'Dice Rolling', 'Role Playing', 'Storytelling', 'Variable Player Powers', 'Voting']"
244228,boardgame,Reef,2018,2,4,45,30,45,8,5660,7.14489,6.79707,8368,169,293,1703,972,96,1.8542,"['Abstract Strategy', 'Animals']","['Hand Management', 'Pattern Building']"
12995,boardgame,Dungeon Twister,2004,2,2,60,60,60,11,5638,6.83851,6.5331,7466,477,168,997,1858,681,2.884,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Maze']","['Action Points', 'Grid Movement', 'Hand Management', 'Map Deformation', 'Modular Board', 'Secret Unit Deployment', 'Variable Player Powers']"
262712,boardgame,Res Arcana,2019,2,4,60,20,60,12,5630,7.82609,7.29919,8370,64,735,3523,1023,186,2.6129,"['Card Game', 'Fantasy']","['Card Drafting', 'Drafting', 'Hand Management', 'Take That', 'Turn Order: Pass Order', 'Variable Player Powers']"
57072,boardgameexpansion,Small World: Cursed!,2009,2,5,80,40,80,8,5627,7.50188,7.06742,16220,226,127,532,1073,235,2.2383,"['Expansion for Base-game', 'Fantasy', 'Fighting', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']"
66356,boardgame,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,1,5,60,60,60,12,5615,7.15431,6.71874,11343,307,361,1720,1246,287,2.6237,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']"
40210,boardgameexpansion,Race for the Galaxy: Rebel vs Imperium,2009,1,6,60,60,60,12,5606,7.93851,7.42406,13584,184,236,919,1369,351,3.0741,"['Card Game', 'Civilization', 'Economic', 'Expansion for Base-game', 'Science Fiction', 'Space Exploration']","['Hand Management', 'Simultaneous Action Selection', 'Variable Player Powers']"
47185,boardgame,Warhammer: Invasion,2009,2,2,45,45,45,13,5581,7.22793,6.80801,7409,425,72,585,1140,424,2.7311,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Mythology']","['Hand Management', 'Variable Player Powers']"
5716,boardgame,Balloon Cup,2003,2,2,30,30,30,8,5571,6.69054,6.43807,5863,125,327,952,2008,642,1.4564,"['Aviation / Flight', 'Card Game']","['Hand Management', 'Set Collection', 'Take That']"
143986,boardgame,CV,2013,2,4,60,60,60,10,5571,6.6634,6.4082,7363,346,213,1162,1092,246,1.8537,"['Card Game', 'Dice', 'Humor']","['Card Drafting', 'Dice Rolling', 'Hand Management', 'Push Your Luck', 'Set Collection', 'Simulation']"
180593,boardgame,The Bloody Inn,2015,1,4,60,30,60,14,5571,6.9752,6.65174,8018,180,257,1459,1105,213,2.3756,"['Card Game', 'Economic', 'Horror']","['Card Drafting', 'End Game Bonuses', 'Hand Management', 'Income', 'Ownership', 'Simulation', 'Solo / Solitaire Game']"
137269,boardgame,Spyrium,2013,2,5,75,75,75,12,5570,7.09359,6.76865,6895,430,172,987,1216,320,2.8969,"['City Building', 'Economic', 'Industry / Manufacturing', 'Science Fiction']","['Auction: Dutch Priority', 'Events', 'Income', 'Worker Placement']"
102548,boardgame,Dungeon Fighter,2011,1,6,60,45,60,14,5557,6.83353,6.52701,7606,229,217,1231,995,253,1.751,"['Action / Dexterity', 'Exploration', 'Fantasy', 'Fighting', 'Humor']","['Card Drafting', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Point to Point Movement', 'Variable Player Powers']"
2448,boardgame,Kalah,700,2,2,10,10,10,5,5553,5.89963,5.77935,10169,123,11,170,1543,410,1.6341,['Abstract Strategy'],['Mancala']
56692,boardgame,Parade,2007,2,6,45,45,45,12,5547,6.94738,6.64389,7845,133,244,1133,1316,256,1.4844,"['Card Game', 'Novel-based']","['Hand Management', 'Set Collection']"
49,boardgame,Mamma Mia!,1998,2,5,30,30,30,10,5543,6.47569,6.25752,7309,194,102,446,1422,480,1.3687,['Card Game'],"['Hand Management', 'Memory']"
207830,boardgame,5-Minute Dungeon,2017,2,5,30,5,30,8,5532,7.10646,6.69111,10276,177,139,1259,1169,133,1.1128,"['Card Game', 'Fantasy', 'Fighting', 'Real-time']","['Cooperative Game', 'Hand Management', 'Move Through Deck', 'Real-Time', 'Variable Player Powers']"
90850,boardgameexpansion,Dominion: Cornucopia,2011,2,4,30,30,30,13,5523,7.7119,7.22392,13129,111,269,1002,942,234,2.406,"['Card Game', 'Expansion for Base-game', 'Medieval']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']"
1269,boardgame,Skip-Bo,1967,2,6,20,20,20,8,5522,5.4388,5.388,11985,158,4,85,1206,306,1.2288,['Card Game'],['Hand Management']
2394,boardgame,Dominoes,1500,2,10,30,30,30,5,5521,5.4712,5.43667,10384,92,6,70,1781,497,1.3903,"['Abstract Strategy', 'Game System', 'Video Game Theme']","['Pattern Building', 'Pattern Recognition', 'Team-Based Game', 'Tile Placement']"
42452,boardgame,Rattus,2010,2,4,45,45,45,10,5514,6.80417,6.52463,5695,189,267,1020,1255,317,2.0599,"['Animals', 'Medieval']","['Area Majority / Influence', 'Area Movement', 'Variable Player Powers']"
104557,boardgameexpansion,Dominion: Hinterlands,2011,2,4,30,30,30,13,5505,7.98009,7.4349,13736,94,348,1304,892,204,2.549,"['Card Game', 'Expansion for Base-game', 'Medieval']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']"
43018,boardgameexpansion,Agricola: Farmers of the Moor,2009,1,5,200,100,200,12,5477,8.0916,7.52615,13824,184,245,992,1582,349,3.5415,"['Economic', 'Expansion for Base-game', 'Farming']",['Worker Placement']
54138,boardgame,Imperial 2030,2009,2,6,180,120,180,12,5476,7.6937,7.22413,6032,111,527,1840,1089,340,3.5,"['Economic', 'Nautical', 'Political']","['Area Majority / Influence', 'Area Movement', 'Investment', 'Ownership', 'Rondel', 'Stock Holding']"
559,boardgame,Metro,1997,2,6,30,30,30,8,5474,6.37677,6.17979,6645,256,108,455,1564,554,1.6931,['Trains'],"['Network and Route Building', 'Tile Placement']"
227789,boardgame,Heaven & Ale,2017,2,4,90,60,90,12,5469,7.59913,7.14878,7459,126,416,1856,887,191,3.2408,"['Economic', 'Farming', 'Industry / Manufacturing']","['Highest-Lowest Scoring', 'Once-Per-Game Abilities', 'Rondel', 'Tile Placement', 'Time Track']"
2407,boardgame,Sorry!,1929,2,4,30,30,30,6,5461,4.50949,4.63614,8977,117,12,120,1524,343,1.1633,"[""Children's Game""]","['Roll / Spin and Move', 'Take That']"
71836,boardgame,Onirim,2010,1,2,15,15,15,8,5460,6.67897,6.42276,7921,287,147,1064,1488,321,1.6511,"['Card Game', 'Exploration', 'Fantasy', 'Maze']","['Cooperative Game', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game']"
201921,boardgame,Tiny Epic Quest,2017,1,4,60,30,60,14,5459,7.10164,6.71834,14916,367,220,1575,1325,102,2.6569,"['Adventure', 'Fantasy', 'Video Game Theme']","['Area Movement', 'Dice Rolling', 'Modular Board', 'Push Your Luck']"
18833,boardgame,Lord of the Rings: The Confrontation,2005,2,2,30,30,30,14,5453,7.48276,7.05359,6742,197,273,1246,1448,449,2.2004,"['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']","['Area Movement', 'Hand Management', 'Secret Unit Deployment', 'Simultaneous Action Selection', 'Variable Player Powers']"
57070,boardgameexpansion,Small World: Grand Dames of Small World,2009,2,5,80,40,80,8,5451,7.42818,7.00264,15824,217,120,516,1123,234,2.188,"['Expansion for Base-game', 'Fantasy', 'Fighting', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']"
192457,boardgame,Cry Havoc,2016,2,4,120,60,120,10,5449,7.25114,6.84412,8698,428,299,2133,1114,148,3.2838,"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']"
182134,boardgame,Evolution: Climate,2016,2,6,60,60,60,12,5445,7.66239,7.16474,9948,174,461,2279,1188,109,2.7431,"['Animals', 'Card Game', 'Educational', 'Environmental', 'Fighting', 'Prehistoric', 'Print & Play']","['Action Points', 'Hand Management', 'Push Your Luck', 'Secret Unit Deployment', 'Simulation', 'Take That', 'Turn Order: Progressive']"
43539,boardgameexpansion,Battlestar Galactica: The Board Game – Pegasus Expansion,2009,3,7,180,120,180,13,5443,7.82346,7.28489,12083,95,355,1156,1246,304,3.2895,"['Bluffing', 'Deduction', 'Expansion for Base-game', 'Movies / TV / Radio theme', 'Political', 'Science Fiction', 'Space Exploration', 'Spies/Secret Agents']","['Dice Rolling', 'Hand Management', 'Role Playing', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']"
285774,boardgame,Marvel Champions: The Card Game,2019,1,4,90,45,90,14,5434,8.28608,7.56121,10129,99,442,2553,839,185,2.7514,"['Card Game', 'Collectible Components', 'Comic Book / Strip']","['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game', 'Variable Player Powers']"
232832,boardgame,Century: Golem Edition,2017,2,5,45,30,45,8,5433,7.72024,7.21455,8596,58,423,2074,1011,112,1.6429,"['Card Game', 'Economic', 'Fantasy']","['Action Retrieval', 'Card Drafting', 'Contracts', 'Deck, Bag, and Pool Building', 'Hand Management', 'Increase Value of Unchosen Resources', 'Set Collection']"
33604,boardgame,Say Anything,2008,3,8,30,30,30,13,5428,6.75931,6.47858,8944,317,117,890,1359,256,1.0938,"['Humor', 'Party Game']","['Betting and Bluffing', 'Paper-and-Pencil']"
127024,boardgame,Room 25,2013,1,6,30,30,30,13,5423,6.77044,6.48183,6916,170,176,1108,811,229,1.9214,"['Bluffing', 'Deduction', 'Exploration', 'Horror', 'Maze', 'Negotiation', 'Science Fiction']","['Action Queue', 'Cooperative Game', 'Grid Movement', 'Memory', 'Modular Board', 'Player Elimination', 'Programmed Movement', 'Simultaneous Action Selection', 'Team-Based Game', 'Traitor Game']"
681,boardgame,Quarto,1991,2,2,20,20,20,8,5418,6.86749,6.55005,8373,286,81,617,1311,299,1.9599,['Abstract Strategy'],"['I Cut, You Choose', 'Pattern Building']"
148575,boardgame,Marvel Dice Masters: Avengers vs. X-Men,2014,2,2,60,60,60,14,5407,7.17482,6.79215,9641,566,156,713,1085,245,2.2939,"['Collectible Components', 'Comic Book / Strip', 'Dice', 'Fighting']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Variable Player Powers']"
66056,boardgame,Rivals for Catan,2010,2,2,120,45,120,10,5403,6.99009,6.63799,11575,380,111,792,1147,262,2.3321,"['Card Game', 'City Building', 'Medieval', 'Territory Building']","['Card Drafting', 'Dice Rolling', 'Hand Management']"
3699,boardgame,Killer Bunnies and the Quest for the Magic Carrot,2002,2,8,45,45,45,12,5400,5.48758,5.36959,9399,721,25,226,1849,482,1.8817,"['Animals', 'Card Game', 'Humor', 'Negotiation']","['Action Queue', 'Dice Rolling', 'Finale Ending', 'Hand Management', 'Set Collection', 'Take That', 'Trading']"
34585,boardgame,Keltis,2008,2,4,30,30,30,10,5399,6.4216,6.21542,6508,195,147,701,1178,420,1.65,[],"['Hand Management', 'Point to Point Movement', 'Set Collection']"
170416,boardgame,Vast: The Crystal Caverns,2016,1,5,75,75,75,10,5396,7.2175,6.81342,10925,414,394,2677,1311,171,3.5614,"['Adventure', 'Exploration', 'Fantasy', 'Print & Play']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Role Playing', 'Secret Unit Deployment', 'Tile Placement', 'Variable Player Powers']"
124172,boardgame,Tsuro of the Seas,2012,2,8,40,20,40,8,5391,6.56309,6.30047,9932,274,177,1314,1090,194,1.4124,"['Abstract Strategy', 'Nautical']","['Dice Rolling', 'Hand Management', 'Network and Route Building', 'Player Elimination', 'Tile Placement']"
9446,boardgame,Blue Moon,2004,2,2,30,30,30,12,5385,6.70122,6.434,6955,415,132,748,1906,588,2.1735,"['Card Game', 'Fantasy', 'Fighting']","['Auction/Bidding', 'Hand Management', 'Variable Player Powers']"
146439,boardgame,BattleLore (Second Edition),2013,2,2,90,45,90,14,5362,7.77158,7.23328,8853,277,372,2243,1158,277,2.7004,"['Fantasy', 'Miniatures', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']"
162007,boardgame,Steampunk Rally,2015,2,8,60,45,60,14,5357,7.24953,6.85442,7882,224,312,1778,1122,185,2.5568,"['Racing', 'Science Fiction']","['Card Drafting', 'Dice Rolling', 'Modular Board', 'Race', 'Simultaneous Action Selection', 'Variable Player Powers']"
223321,boardgame,Detective: A Modern Crime Board Game,2018,1,5,180,120,180,16,5351,7.99124,7.36572,12470,230,405,3286,1037,116,2.7241,"['Deduction', 'Murder/Mystery']","['Cooperative Game', 'Solo / Solitaire Game', 'Storytelling']"
121,boardgame,Dune,1979,2,6,180,60,180,12,5349,7.62173,7.12253,6217,175,650,2487,1973,554,3.444,"['Bluffing', 'Fighting', 'Negotiation', 'Novel-based', 'Political', 'Science Fiction']","['Alliances', 'Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Hand Management', 'Team-Based Game', 'Variable Player Powers']"
143789,boardgameexpansion,Machi Koro: Harbor,2012,2,5,30,30,30,10,5346,7.08502,6.72729,13643,355,79,396,1124,177,1.6667,"['Card Game', 'City Building', 'Dice', 'Expansion for Base-game']","['Dice Rolling', 'Set Collection']"
15817,boardgame,Manila,2005,3,5,60,60,60,10,5325,6.99698,6.66199,5620,121,338,1007,1404,548,2.0347,"['Nautical', 'Pirates', 'Transportation']","['Auction/Bidding', 'Betting and Bluffing', 'Commodity Speculation', 'Dice Rolling', 'Worker Placement']"
155624,boardgame,Specter Ops,2015,2,5,120,60,120,13,5318,7.25342,6.86219,8473,320,368,2378,1016,157,2.3885,"['Deduction', 'Fighting', 'Miniatures', 'Science Fiction', 'Spies/Secret Agents']","['Dice Rolling', 'Grid Movement', 'Hidden Movement', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']"
